CustomerID,propensity_score,iptw_weight
12346,0.14111689096996827,1.4434207301212254
12347,0.2796962600307662,1.1055182834920496
12348,0.3444275235463595,1.2146772215199961
12349,0.3513535535159914,1.2276471389307502
12350,0.11562941862343003,1.7615849687843623
12351,0.12172176294665679,0.9066704839178731
12352,0.33910875263859536,0.6006658460195876
12353,0.2527805513388399,1.065696236400816
12354,0.11213378136585381,0.8968794368916269
12355,0.27490979915292907,1.0982205431454188
12356,0.3087987463660095,1.152065263216895
12357,0.13867362442528336,0.9245147679035801
12358,0.4438046090794195,1.4317072151311596
12359,0.39689762127787964,1.3203545240377683
12360,0.34927944595300525,1.2237341348006383
12361,0.3094637743507702,0.6582064289225328
12362,0.3108670545791328,1.155522979266895
12363,0.21758614971195636,1.0177592765139982
12364,0.1748835300107357,0.9650867279549661
12365,0.12000683578241768,1.697328693555571
12366,0.12033303575603967,0.9052391263642461
12367,0.12083000595513212,0.9057508327144431
12368,0.11663929950530874,0.901453906380202
12369,0.3161166323543714,1.1643929241108824
12370,0.35656513655767014,0.5712590068753521
12371,0.3168739265291496,1.1656837370557052
12372,0.30336943726399673,1.143086446101651
12373,0.3430692393841853,0.5937315923804115
12374,0.3403695913761516,1.2072047373695032
12375,0.2291773553598576,1.0330637789908819
12376,0.07440445627525756,0.8603206439382998
12377,0.2871948452710288,0.7092433905075266
12378,0.24688500819152598,1.0573537412812541
12379,0.3140472520022109,1.1608801867592453
12380,0.41724043370746544,1.366445100626557
12381,0.2368609214379383,1.0434650466388504
12383,0.25803377179909914,1.0732415087605254
12384,0.1930141092260014,0.9867693640094909
12385,0.11784534294094083,0.9026863349091623
12386,0.08469081448187298,2.405113789995567
12387,0.117129354864538,0.9019542767576224
12388,0.34112832242194085,0.5971097455354761
12389,0.33837792295074903,1.203570711780245
12390,0.11205174707495132,0.8967965774813087
12391,0.38450897973035747,1.2937783460347372
12392,0.1382752989527381,0.924087418215968
12393,0.32825102260120115,1.1854263735349826
12394,0.2797694233213858,1.105630585521538
12395,0.2929672675800232,1.1262688666168914
12396,0.10793655588274995,0.8926595518009218
12397,0.20336592016672145,0.9995918758212611
12398,0.11136078619392013,0.8960992738471056
12399,0.32304486494500967,1.1763097921385963
12400,0.11254068478585122,0.8972906594726964
12401,0.12989527314584998,1.5681174600372028
12402,0.33525641541018636,0.6075679284081495
12403,0.33757709756696924,1.2021156745621364
12405,0.12134215245644824,0.9062787710027491
12406,0.41747318455912114,1.3669910690738134
12407,0.33744379251108414,1.2018738111619198
12408,0.29940650866980645,1.1366205425228342
12409,0.42662682198573376,1.3888144488402943
12410,0.22150740695172888,0.9195676505783733
12411,0.11576362628259974,0.900561182363427
12412,0.4131993999364335,1.357035003231812
12413,0.2848548598322383,1.1134927855580332
12414,0.24076280856771798,1.0488276433106156
12415,0.1722535027940647,0.9620203249323774
12416,0.12405923115507093,0.9090899550819566
12417,0.2564714055559363,1.070986321378926
12418,0.34385583749724175,1.2136188961375445
12419,0.06450364895597505,0.8512154572436342
12420,0.11302372404035572,0.8977793158471373
12421,0.3586683504562428,0.5679091716266699
12422,0.37929637321734655,0.5370234470435834
12423,0.30997898499382,1.1540358001945188
12424,0.3222985005803401,1.1750143018505919
12425,0.2624643470229093,1.0796887594374045
12426,0.2716381114123486,1.0932875081476245
12427,0.3292928488757415,0.6185711183578471
12428,0.2535727827991722,1.0668273287111965
12429,0.28354761869252526,1.1114611033192237
12430,0.11954612760931092,0.9044300663264505
12431,0.1817251450403338,0.9731558404577177
12432,0.2014657340464878,0.9972132545280773
12433,0.4558791897378318,0.4468092652210076
12434,0.3056717036572442,1.1468767129297472
12435,0.3094011191934053,0.6583397187680584
12436,0.1366800212780278,0.9223798520017088
12437,0.09555838358113179,0.8804426286316547
12438,0.22013298686192134,1.0210830061903147
12439,0.11162109546133633,0.8963618453065535
12440,0.30239669592806073,1.1414925209723104
12441,0.13060938429639038,1.559543725694895
12442,0.11479578277555194,0.8995765482235416
12443,0.11511631691418274,0.8999024046039099
12444,0.28524077421413446,1.114093985045332
12445,0.2666135193782347,1.0857971550397003
12446,0.11188703597331712,0.8966302559003816
12447,0.12619933293167726,0.9113164869459037
12448,0.11254702787777014,0.8972970728797273
12449,0.3753422316909707,1.2747923656810154
12450,0.4264911714857494,1.388485956295796
12451,0.27585739765461675,1.0996576525460213
12452,0.10747291901711979,0.8921958461212958
12453,0.1138414913339795,0.8986078070868105
12454,0.3507021643784355,1.226415537703733
12455,0.39798440055558276,0.5118066072739484
12456,0.2881352377826836,0.7069286192268374
12457,0.2977649355972209,1.1339635323976849
12458,0.30069942418806667,0.6773908741139268
12459,0.10795430032498197,0.8926773084538103
12460,0.11812902800173587,0.9029767159693499
12461,0.11855397652516488,0.9034120445225712
12462,0.26224542748884366,0.7767191510135073
12463,0.23487837514782042,1.0407612702850175
12464,0.2698936554699352,1.0906752970572222
12465,0.23202800788024616,1.0368984316807202
12467,0.12192215225787259,0.9068773984576706
12468,0.38650249194145775,0.527010950881945
12469,0.07596603105460735,0.8617745461376543
12470,0.11306670834698473,0.8978228257951353
12471,0.014730850207476545,0.8082146430458892
12472,0.25775024687081927,0.7902651821644849
12473,0.24516237308979452,1.0549407260780588
12474,0.1451755811711019,0.9315468026692866
12475,0.26096661227053836,1.0775006480427056
12476,0.18509388073960842,0.9771787637653534
12477,0.36805724205696067,1.260096653050761
12478,0.10540953889259794,0.8901379891955817
12479,0.11595506144385398,0.9007561940281583
12480,0.3237791234009605,0.6291049393696169
12481,0.27997677405956706,1.1059489826368036
12482,0.00019293871976995572,0.8043524789936274
12483,0.2555548560977597,1.0696677394248157
12484,0.42073510852362456,0.4841313255531932
12485,0.116468700191212,0.9012798464253916
12486,0.10872330226358108,0.8934475188525426
12487,0.1300202356032768,0.9153189382006853
12488,0.15936127257266136,0.9472665584188432
12489,0.11776574181958954,1.7296290300480772
12490,0.25897802653186475,1.074609097590995
12491,0.11133369246363731,0.8960719534999446
12492,0.2931329164123559,1.126532799012358
12493,0.08061442611905684,0.8661316609986421
12494,0.3687708845990336,1.2615212682289907
12495,0.11121625786377962,0.8959535559119667
12496,0.06798146160257844,0.854391754452568
12497,0.345630692595579,1.216910611780187
12498,0.04404983732730921,0.833002582454019
12499,0.11840276264746587,0.9032570889117499
12500,0.297011267263552,0.6858024197969714
12501,0.10265364507230611,1.9842553632930926
12502,0.29687489539029316,1.1325281219274754
12503,0.15160840811544724,0.9386101439723497
12504,0.3523334121343514,1.2295044535613386
12505,0.11389068423064103,0.898657693844806
12506,0.11688633992788679,0.9017060772660522
12507,0.3452203472589551,0.5900319822212482
12508,0.0626608648086986,0.849541989987618
12509,0.12653314304097116,1.6097841316591197
12510,0.35124697995429666,0.5799083192766887
12511,0.09444567122622792,0.8793607726241979
12512,0.06226046091866772,0.8491792454265122
12513,0.10590821029815224,0.8906344554055639
12514,0.27236894632943204,0.7478497403663018
12515,0.12419777752151585,1.6400538710205326
12516,0.3330910717724914,1.1940295301190496
12517,0.23568594531398815,1.041860933109261
12518,0.1944712445618898,0.9885543487154538
12519,0.274210239733438,1.0971620127448882
12520,0.2656053840864175,1.084306634265132
12521,0.10809236247592534,0.8928154897453683
12522,0.0650840162247526,0.8517438657836902
12523,0.2205367597081858,1.0216119414503373
12524,0.27472219416268684,1.0979364704044328
12525,0.3211554749864048,1.173035834954614
12526,0.19741332128640676,0.9921781351766712
12527,0.3686954909423146,0.5524641629755599
12528,0.3650822914879345,0.5579318705548354
12529,0.10743785321462403,0.8921607947095367
12530,0.38885520880085195,1.3029792050443987
12531,0.2671054763751992,1.0865259986733846
12532,0.11227943710492809,0.8970265954037773
12533,0.208556213588307,1.0061472057466723
12534,0.11028310416385816,0.8950138610724397
12535,0.20243109771453627,0.99842026428292
12536,0.0774114051349455,0.8631246458451677
12537,0.10800771883565839,0.8927307679885386
12538,0.2653863060531053,1.0839832700712715
12539,0.33740103467910265,0.6037060496570101
12540,0.13782700562417566,0.9236069320173779
12541,0.2840111096891514,0.7171939366007467
12542,0.23954380444463105,1.0471463824712988
12543,0.11094501393773194,0.8956802072846356
12544,0.1169978312658057,0.901819930233263
12545,0.24489135858195768,0.8317608550002786
12546,0.06923105598399006,0.8555388094147606
12547,0.29799338969373895,1.1343325582878618
12548,0.13114487401382646,0.9165037189598891
12549,0.3050582996895445,1.145864399629424
12550,0.11106234284183172,0.895798426122929
12551,0.14406306057372278,1.4139019744903458
12552,0.11519666579691087,0.8999841246313772
12553,0.278848386810948,1.1042185022401612
12554,0.1097305473076938,0.894458359539952
12556,0.18699179834159516,0.9794599274390468
12557,0.35988675313213153,0.5659865055425485
12558,0.11483277866285804,0.8996141463539276
12559,0.07006718350206337,2.907081969268974
12560,0.22472580915263302,1.027132030970015
12561,0.11324345753679703,1.7987003419612309
12562,0.3620293057530732,1.2481904911693005
12563,0.12154963748912408,0.9064928289489232
12564,0.13578850053543226,1.5000610875967246
12565,0.12269977690047522,1.660076741309218
12566,0.12402318748384322,0.9090525489097963
12567,0.29439053299268425,1.1285406325131335
12568,0.11799438841528902,0.902838875109822
12569,0.019661335195742275,0.812279452797762
12571,0.17242402162605508,0.9622185455023857
12572,0.11035131791742948,0.8950824862007536
12573,0.28533112797110616,1.1142348370973916
12574,0.11542467710275828,1.7647096869499614
12575,0.1675064723628116,0.9565347090010445
12576,0.2839704971733402,1.1121175189850603
12577,0.32495959235587385,0.6268196126158364
12578,0.3474447464419573,0.5862544991174209
12579,0.11108131816480278,0.895817548304519
12580,0.26991615492116205,1.0907089090811233
12581,0.11223346599455,0.8969801447807251
12582,0.28795476548819887,1.118340402558362
12583,0.1782444986585232,0.9690339193394563
12584,0.3185731007098093,0.6393855769444033
12585,0.22155477857018474,1.0229479638157
12586,0.3231460915657037,0.630337333833708
12587,0.14524424687985485,0.9316216372886598
12588,0.3539355670570633,1.2325534630909247
12589,0.40985069230297416,1.3493347256665842
12590,0.04172005932828417,0.8309773797889481
12591,0.22261215007565288,0.9150041708284398
12592,0.33897399171668013,1.2046560108454734
12593,0.22766324164882754,1.0310385276801999
12594,0.30449801415169214,1.1449413091645286
12595,0.11461653647197244,0.8993944285232105
12596,0.25098217284903407,1.0631375186791028
12597,0.2897928187508448,0.7028850703558546
12598,0.37816626921640145,1.2805817934646757
12599,0.30679405231429974,1.1487335861185337
12600,0.2564015911717306,1.0708857694551561
12601,0.2380561313983058,1.045101859885116
12602,0.1313267520567931,0.9166956114846915
12603,0.157114364517924,0.9447413986931382
12604,0.23180878562562088,0.8787028724842075
12605,0.21121008925554863,0.9644001691124604
12607,0.108012993275189,0.8927360468260298
12608,0.10622435910741951,0.890949493105951
12609,0.422003702616782,0.48267596832267384
12610,0.17867617876989253,0.9695432344955595
12611,0.11193914629033415,0.8966828690593638
12612,0.14112777840198104,0.9271564898467405
12613,0.3889465878218758,1.303174057019363
12614,0.12820256851713888,1.5888218789397992
12615,0.36320993730101253,1.2505046809753824
12616,0.30666759875592836,1.1485240741307414
12617,0.11566058622315573,0.9004562522016383
12618,0.11436371643640192,0.8991376809896787
12619,0.4191064770390037,1.3708346241229457
12620,0.2763010605638056,1.100331796567319
12621,0.09540430696812448,0.8802926659254294
12622,0.10774435227304584,0.8924672611849642
12623,0.33703053980104325,0.6043696987120288
12624,0.168079234784675,0.957193265872602
12625,0.26638993875597927,1.0854662391807284
12626,0.34582990433678573,0.5889919964756571
12627,0.20655244624085206,1.0036062880665353
12628,0.13015889099368624,0.9154648428991542
12629,0.09467977090943269,0.8795881596544212
12630,0.08067652402165279,0.8661901659328958
12631,0.3781543518253781,1.2805572516929116
12632,0.11799677069869902,0.9028413136701386
12633,0.3128345155359958,1.158831420097911
12634,0.11691146888671322,0.9017317360013781
12635,0.2984412753261425,1.1350567332390904
12637,0.2885003995480102,1.119198034261474
12638,0.26409147669592864,1.0820760039963047
12639,0.3113162789499528,1.1562767201605202
12640,0.1305176118815951,0.9158425346911695
12641,0.12346883389895584,0.908477627493618
12642,0.17837486005244885,0.969187669031797
12643,0.3286993655969327,1.186218086791745
12644,0.35899018517598014,1.24227263887107
12645,0.3159982211016235,1.1641913497450131
12646,0.12242909769445455,0.9074012733462745
12647,0.09662217434584927,0.8814794115928966
12648,0.35605500690645336,1.2366102116551598
12649,0.2902247605238424,1.1219170660157134
12650,0.10985295088995078,0.8945813559678982
12651,0.20865979053056885,0.9761873395845666
12652,0.2102200568656772,0.9689420164435592
12653,0.3357541058093491,0.6066673266892844
12654,0.3001999947077164,1.1379093286389714
12655,0.11076512492985766,0.8954990144093018
12656,0.3177280336683822,1.1671430067473205
12657,0.12412123001800918,0.9091543047904498
12658,0.11532893604598375,0.9001186843894352
12659,0.12541874850049187,0.9105031154491183
12660,0.11590531889735863,0.9007055140412518
12661,0.11965651902755624,0.9045434781025168
12662,0.2222984315503837,1.0239261260475139
12663,0.128444341131253,0.9136639136016581
12664,0.47080474438309045,1.50475452255405
12665,0.3182909688016759,0.6399523258959537
12666,0.12354007045566114,1.6487852487457841
12667,0.1091321346076927,0.8938575350375043
12668,0.3576399032417695,1.239661302472534
12669,0.2234048471299466,0.9117575039803374
12670,0.3503858943004514,1.2258184470088924
12671,0.09430910599364134,0.8792281775973122
12672,0.255781790450578,0.7963469386835261
12673,0.3064650375306546,0.6646469282028116
12674,0.24977883028774003,1.0614322633805544
12675,0.06915001424038522,0.8554643244194367
